Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
UVSP,Nasdaq,UNIVEST FINANCIAL Corp,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/102212/000010221222000011/uvsp2022proxy.htm,67%,InvestorRelations@univest.net,877.723.5571,"14 N. Main StreetSouderton, PA 18964",https://ir.univest.net/investors/home/corporate-profile/default.aspx,100%,"29,350,000",915271100,,100%,89%,102212,,,,2023-12-06 20:57:52,,,,
UVV,NYSE,UNIVERSAL CORP /VA/,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,,,33%,INVESTOR@UNIVERSALLEAF.COM,(804) 254-3789,"P.O. Box 25099Richmond, VA 23260",https://investor.universalcorp.com/overview/default.aspx,100%,"24,600,000",913456109,,100%,78%,102037,,,✔,2023-12-06 22:43:30,,,,
UVXY,CBOE,ProShares Trust II,,,,,0%,,,,,0%,,,,0%,0%,1415311,,,,,,,,
UWHR,OTC,UWHARRIE CAPITAL CORP,,,,,0%,,,,,0%,,,,0%,0%,898171,,,,,,,,
UWMC,NYSE,UWM Holdings Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.google.com/search?q=%22UWM Holdings%22+%22transfer+agent%22,100%,investorrelations@uwm.com,,,,33%,"92,580,000",91823B109,,100%,78%,1783398,,,,2023-02-27 04:10:26,,,,
UWMC-WT,NYSE,UWM Holdings Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.google.com/search?q=%22UWM Holdings%22+%22transfer+agent%22,100%,investorrelations@uwm.com,,,,33%,"1,605,170,048",91823B109,,100%,78%,1783398,,,,2023-02-27 04:13:47,,,,
UXIN,Nasdaq,Uxin Ltd,The Bank Of New York Mellon (ADS),,,,33%,ir@xin.com,86 10 56916765,"2-5/F, Tower E, LSHM Center, No. 8 Guangshun South Avenue, Chaoyang District, Beijing, China",https://ir.xin.com/,100%,"1,407,210,000",91818X108,,100%,78%,1729173,,,,2023-12-06 20:55:35,,,,
UZD,NYSE,UNITED STATES CELLULAR CORP,,,,,0%,,,,,0%,"20,000,000",911684702,,100%,33%,821130,,,✔,2023-02-27 04:10:26,,,,
UZE,NYSE,UNITED STATES CELLULAR CORP,,,,,0%,,,,,0%,"20,000,000",911684801,,100%,33%,821130,,,✔,2023-02-27 04:10:26,,,,
UZF,NYSE,UNITED STATES CELLULAR CORP,,,,,0%,,,,,0%,,911684884,,50%,17%,821130,,,✔,2023-02-27 04:10:26,,,,
URZEF,OTC,URZ3 ENERGY CORP.,,,,,,,,,,,,,,,,1398713,,,,,,,,
USB,NYSE,US BANCORP DE,,,,,,,,,,,,,,,,36104,,,,,,,,
USB-PA,NYSE,US BANCORP DE,,,,,,,,,,,,,,,,36104,,,,,,,,
USB-PH,NYSE,US BANCORP DE,,,,,,,,,,,,,,,,36104,,,,,,,,
USB-PP,NYSE,US BANCORP DE,,,,,,,,,,,,,,,,36104,,,,,,,,
USB-PQ,NYSE,US BANCORP DE,,,,,,,,,,,,,,,,36104,,,,,,,,
USB-PR,NYSE,US BANCORP DE,,,,,,,,,,,,,,,,36104,,,,,,,,
USB-PS,NYSE,US BANCORP DE,,,,,,,,,,,,,,,,36104,,,,,,,,
UBSZF,OTC,UBS AG,,,,,,,,,,,,,,,,1114446,,,,,,,,
UHL,,UNITED HYDROGEN GLOBAL INC.,,,,,,,,,,,,,,,,2032241,,,,,,,,
UMBFP,Nasdaq,UMB FINANCIAL CORP,,,,,,,,,,,,,,,,101382,,,,,,,,
UYSC,Nasdaq,UY Scuti Acquisition Corp.,,,,,,,,,,,,,,,,2036973,,,,,,,,
USAR,Nasdaq,"USA Rare Earth, Inc.",,,,,,,,,,,,,,,,1970622,,,,,,,,
USPCY,OTC,USPACE Technology Group Limited/ADR,,,,,,,,,,,,,,,,1939479,,,,,,,,
USGDF,OTC,AMERICAN PACIFIC MINING CORP,,,,,,,,,,,,,,,,1726159,,,,,,,,
UECXF,OTC,Urano Energy Corp.,,,,,,,,,,,,,,,,1834607,,,,,,,,
UUU,NYSE,"UNIVERSAL SAFETY PRODUCTS, INC.",,,,,,,,,,,,,,,,102109,,,,,,,,
UNBX,OTC,"Unity Biotechnology, Inc.",,,,,,,,,,,,,,,,1463361,,,,,,,,
UHP,,Ultra High Point Holdings Ltd,,,,,,,,,,,,,,,,2034767,,,,,,,,
UIGC,,Uinta Infrastructure Group Corp.,,,,,,,,,,,,,,,,2044112,,,,,,,,
UPX,,Uptrend Holdings Ltd,,,,,,,,,,,,,,,,2046370,,,,,,,,
UMBFO,Nasdaq,UMB FINANCIAL CORP,,,,,,,,,,,,,,,,101382,,,,,,,,
USARW,Nasdaq,"USA Rare Earth, Inc.",,,,,,,,,,,,,,,,1970622,,,,,,,,
UYSCR,Nasdaq,UY Scuti Acquisition Corp.,,,,,,,,,,,,,,,,2036973,,,,,,,,
UYSCU,Nasdaq,UY Scuti Acquisition Corp.,,,,,,,,,,,,,,,,2036973,,,,,,,,
