Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
MET-PA,NYSE,METLIFE INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,Investor.relations@brighthousefinancial.com,(980) 365-7100,"Gragg Building, 11225 North Community House Road, Charlotte, North Carolina 28277",https://investor.metlife.com/resources/Shareholder-Services/investor-faqs/default.aspx,100%,,,,0%,44%,1099219,,,✔,2023-11-20 13:55:05,,,,
MET-PE,NYSE,METLIFE INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,Investor.relations@brighthousefinancial.com,(980) 365-7100,"Gragg Building, 11225 North Community House Road, Charlotte, North Carolina 28277",https://investor.metlife.com/resources/Shareholder-Services/investor-faqs/default.aspx,100%,,,,0%,44%,1099219,,,✔,2023-11-20 13:54:56,,,,
MET-PF,NYSE,METLIFE INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,Investor.relations@brighthousefinancial.com,(980) 365-7100,"Gragg Building, 11225 North Community House Road, Charlotte, North Carolina 28277",https://investor.metlife.com/resources/Shareholder-Services/investor-faqs/default.aspx,100%,,,,0%,44%,1099219,,,✔,2023-11-20 13:54:58,,,,
META,Nasdaq,"Meta Platforms, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Meta Platforms%22+%22transfer+agent%22,100%,ir@facebook.com,,,https://investor.fb.com/resources/default.aspx,33%,"2,280,670,000",30303M102,,100%,78%,1326801,,,,2023-02-27 04:10:26,,,,
METC,Nasdaq,"Ramaco Resources, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"44,090,000",75134P303,,100%,56%,1687187,,,✔,2023-02-27 04:10:26,,,,
METCB,Nasdaq,"Ramaco Resources, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1687187,,,,,,,,
METCL,Nasdaq,"Ramaco Resources, Inc.",,,,,0%,,,,,0%,,75134P402,,50%,17%,1687187,,,✔,2023-02-27 04:10:26,,,,
METCZ,Nasdaq,"Ramaco Resources, Inc.",,,,,,,,,,,,,,,,1687187,,,,,,,,
METX,Nasdaq,Meten Holding Group Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,IR@meten.com,,,https://btct.investorroom.com/Contact-IR,33%,"12,660,000",G6055H148,,100%,56%,1796514,,,✔,2023-11-20 13:49:22,,,,
METXW,Nasdaq,Meten Holding Group Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,IR@meten.com,,,https://btct.investorroom.com/Contact-IR,33%,,G6055H106,,50%,39%,1796514,,,✔,2023-11-20 13:49:23,,,,
MEXGF,OTC,Mexican Gold Mining Corp.,,,,,0%,,,,,0%,,,,0%,0%,1609436,,,,,,,,
MF,Nasdaq,Missfresh Ltd,EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,Missfresh@tpg-ir.com,1-212-481-2050,,https://ir.missfresh.cn/investor-resources/ir-contacts,67%,"619,970,000",60500F105,,100%,89%,1851682,,,✔,2023-11-20 13:45:01,,,,
MFA,NYSE,"MFA FINANCIAL, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,InvestorRelations@mfafinancial.com,(212) 207-6488,"1 Vanderbilt Avenue, Floor 48th, New York NY 10017",https://www.mfafinancial.com/overview/contact-information/,100%,"101,790,000",55272X607,,100%,78%,1055160,,,✔,2023-11-20 13:44:05,,,,
MFA-PB,NYSE,"MFA FINANCIAL, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,InvestorRelations@mfafinancial.com,(212) 207-6488,"1 Vanderbilt Avenue, Floor 48th, New York NY 10017",https://www.mfafinancial.com/overview/contact-information/,100%,,,,0%,44%,1055160,,,,2023-11-20 13:44:07,,,,
MFA-PC,NYSE,"MFA FINANCIAL, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,InvestorRelations@mfafinancial.com,(212) 207-6488,"1 Vanderbilt Avenue, Floor 48th, New York NY 10017",https://www.mfafinancial.com/overview/contact-information/,100%,,,,0%,44%,1055160,,,✔,2023-11-20 13:44:07,,,,
MFAN,NYSE,"MFA FINANCIAL, INC.",,,,,0%,,,,,0%,,,,0%,0%,1055160,,,,,,,,
MFAO,NYSE,"MFA FINANCIAL, INC.",,,,,0%,,,,,0%,,,,0%,0%,1055160,,,,,,,,
MFBI,OTC,"Monroe Federal Bancorp, Inc.",,,,,,,,,,,,,,,,2024899,,,,,,,,
MFC,NYSE,MANULIFE FINANCIAL CORP,EQUINITI TRUST COMPANY,Yes,7806/7835,,100%,investrel@manulife.com,(800) 249-7702,,https://www.manulife.com/en/investors/investor-contacts.html,67%,"1,906,600,000",56501R106,,100%,89%,1086888,,,✔,2023-11-20 13:40:12,,,,
MFD,NYSE,MACQUARIE/FIRST TRUST GLOBAL INFRASTR/UTIL DIV & INC FUND,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1276469/000144554623001785/defin_proxy.htm,100%,,,,,0%,"8,550,000",55607W100,,100%,67%,1276469,,,✔,2023-02-27 04:10:26,,,,
MFG,NYSE,MIZUHO FINANCIAL GROUP INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"2,539,250,000",60687Y109,,100%,67%,1335730,,,✔,2023-02-27 04:10:26,,,,
MFGP,NYSE,Micro Focus International plc,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,,100%,investors@opentext.com,415-963-0825,,https://investors.opentext.com/home/default.aspx,67%,"336,080,000",594837403,,100%,89%,1359711,,,✔,2023-11-18 00:51:43,,,,
MFH,Nasdaq,Mercurity Fintech Holding Inc.,"Citibank, N.A. (ADS)",,7923,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ir@mercurityfintech.com,,"1330 Avenue of Americas, 33F, New York, NY 10019",https://mercurityfintech.com/contact/,67%,"5,143,720,000",58936H109,,100%,78%,1527762,,,✔,2023-12-20 02:02:17,,,,
MFI,Nasdaq,mF International Ltd,,,,,0%,,,,,0%,,,,0%,0%,1940941,,,,,,,,
MFIC,Nasdaq,MidCap Financial Investment Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"63,520,000",03761U502,,100%,67%,1278752,,,✔,2023-02-27 04:10:26,,,,
MFICL,Nasdaq,MidCap Financial Investment Corp,,,,,0%,,,,,0%,,,,0%,0%,1278752,,,,,,,,
MFIN,Nasdaq,MEDALLION FINANCIAL CORP,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1000209/000119312522136828/d228725ddef14a.htm,100%,investorrelations@medallion.com,212-328-2176,,http://www.medallion.com/medallion_FAQ.html,67%,"24,240,000",583928106,,100%,89%,1000209,,,✔,2023-11-18 00:47:58,,,,
MFLTY,OTC,Missfresh Ltd,,,,,0%,,,,,0%,,,,0%,0%,1851682,,,,,,,,
MFM,NYSE,MFS MUNICIPAL INCOME TRUST,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"41,190,000",552738106,,100%,67%,801961,,,✔,2023-02-27 04:10:26,,,,
MFON,OTC,MOBIVITY HOLDINGS CORP.,,,,,0%,,,,,0%,,,,0%,0%,1447380,,,,,,,,
MFRM,Nasdaq,Mattress Firm Group Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.google.com/search?q=%22Mattress Firm Group%22+%22transfer+agent%22,33%,katie.clark@mfrm.com,,,https://www.mattressfirm.com/investor-relations,33%,,,,0%,22%,1883331,,,✔,2023-11-18 00:45:56,,,,
MFV,NYSE,MFS Special Value Trust,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"7,300,000",5.53E+106,,100%,67%,856128,,,✔,2023-02-27 04:13:44,,,,
MG,NYSE,"Mistras Group, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1436126/000114036122014356/ny20001746x1_def14a.htm,67%,,,,,0%,"29,810,000",60649T107,,100%,56%,1436126,,,✔,2023-02-27 04:13:47,,,,
MGA,NYSE,MAGNA INTERNATIONAL INC,,,,,0%,,,,,0%,"288,960,000",559222401,,100%,33%,749098,,,✔,2023-02-27 04:13:49,,,,
MGAM,OTC,"Mobile Global Esports, Inc.",,,,,0%,,,,,0%,"18,540,000",607371101,,100%,33%,1886362,,,✔,2023-02-27 04:13:53,,,,
MGEE,Nasdaq,MGE ENERGY INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"36,160,000",55277P104,,100%,67%,1161728,,,✔,2023-02-27 04:10:26,,,,
MGF,NYSE,MFS GOVERNMENT MARKETS INCOME TRUST,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"32,600,000",552939100,,100%,67%,811922,,,✔,2023-02-27 04:10:26,,,,
MGHL,OTC,MORGAN GROUP HOLDING CO,,,,,0%,,,,,0%,,,,0%,0%,1162283,,,,,,,,
MGI,Nasdaq,MoneyGram International Inc,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.sec.gov/Archives/edgar/data/1273931/000119312522085200/d323273ddef14a.htm,100%,,,,,0%,"96,350,000",60935Y208,,100%,67%,1273931,,,✔,2023-02-27 04:10:26,,,,
MGIC,Nasdaq,MAGIC SOFTWARE ENTERPRISES LTD,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"49,070,000",559166103,,100%,56%,876779,,,✔,2023-02-27 04:10:26,,,,
MGIH,Nasdaq,Millennium Group International Holdings Ltd,,,,,0%,,,,,0%,,,,0%,0%,1903995,,,,,,,,
MGLD,NYSE,"Marygold Companies, Inc.",,,,,0%,,,,,0%,"39,380,000",57403M104,,100%,33%,1005101,,,✔,2023-02-27 04:10:26,,,,
MGM,NYSE,MGM Resorts International,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22MGM Resorts International%22+%22transfer+agent%22,100%,IR@mgmresorts.com,,,https://investors.mgmresorts.com/investors/contact-us/faqs/default.aspx#:~:text=Our%20transfer%20agent%20is%20Computershare.,33%,"393,100,000",552953101,,100%,78%,789570,,,,2023-02-27 04:10:26,,,,
MGN,,Megan Holdings Ltd.,,,,,0%,,,,,0%,,,,0%,0%,1995075,,,,,,,,
MGNC,OTC,Mag Magna Corp,,,,,,,,,,,,,,,,1949864,,,,,,,,
MGNI,Nasdaq,"MAGNITE, INC.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,,100%,nkormeluk@magnite.com,(949) 500-0003,,https://investor.magnite.com,67%,"132,940,000",55955D100,,100%,89%,1595974,,,✔,2023-11-18 00:41:24,,,,
MGNX,Nasdaq,MACROGENICS INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1125345/000112534522000039/def_14ax2022.htm,67%,,,,,0%,"61,460,000",556099109,,100%,56%,1125345,,,✔,2023-02-27 04:13:44,,,,
MGOL,Nasdaq,MGO Global Inc.,,,,,0%,,,,,0%,,,,0%,0%,1902794,,,,,,,,
MGON,OTC,MEGOLA INC,,,,,0%,,,,,0%,,,,0%,0%,1144392,,,,,,,,
MGPI,Nasdaq,MGP INGREDIENTS INC,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,investor.relations@mgpingredients.com,646-475-2998,,https://ir.mgpingredients.com/company-information/contacts,67%,"21,990,000",55303J106,,100%,89%,835011,,,✔,2023-11-18 00:39:54,,,,
MGR,NYSE,"AFFILIATED MANAGERS GROUP, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,ir@amg.com,1 617.747.3300,,https://www.amg.com/contact-us/,67%,,8252850,,50%,50%,1004434,,,,2024-11-03 21:31:03,,,,
MGRB,NYSE,"AFFILIATED MANAGERS GROUP, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,ir@amg.com,1 617.747.3300,,https://www.amg.com/contact-us/,67%,"11,000,000",8252843,,100%,67%,1004434,,,,2024-11-03 21:31:26,,,,
MGRC,Nasdaq,MCGRATH RENTCORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/752714/000119312522133532/d295989ddef14a.htm,100%,investor@mgrc.com,(925) 606-9200,,https://investors.mgrc.com/contact-ir,67%,"24,380,000",580589109,,100%,89%,752714,,,✔,2023-11-18 00:33:17,,,,
MGRD,NYSE,"AFFILIATED MANAGERS GROUP, INC.",,,,,0%,ir@amg.com,1 617.747.3300,,https://www.amg.com/contact-us/,67%,"8,000,000",8252835,,100%,56%,1004434,,,,2023-11-18 00:33:23,,,,
MGRE,NYSE,"AFFILIATED MANAGERS GROUP, INC.",,,,,0%,,,,,0%,,,,0%,0%,1004434,,,,,,,,
MGRM,Nasdaq,Monogram Technologies Inc.,,,,,0%,,,,,0%,,,,0%,0%,1769759,,,,,,,,
MGRT,Nasdaq,Mega Fortune Co Ltd,,,,,,,,,,,,,,,,2033377,,,,,,,,
MGRX,Nasdaq,"MANGOCEUTICALS, INC.",,,,,0%,,,,,0%,,,,0%,0%,1938046,,,,,,,,
MGSD,OTC,"Maitong Sunshine Cultural Development Co., Ltd",,,,,0%,,,,,0%,,,,0%,0%,2003750,,,,,,,,
MGTA,Nasdaq,Magenta Therapeutics Inc [Merged with Dianthus Therapeutics],"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ir@dianthustx.com,(929) 999-4055,,https://investor.dianthustx.com,67%,"58,890,000",55910K108,,100%,78%,1690585,,,✔,2023-11-18 00:28:34,,,,
MGTI,OTC,"MGT CAPITAL INVESTMENTS, INC.",,,,,0%,,,,,0%,,,,0%,0%,1001601,,,,,,,,
MGTX,Nasdaq,MeiraGTx Holdings plc,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investors@meiragtx.com,,,https://investors.meiragtx.com,33%,"44,710,000",G59665102,,100%,67%,1735438,,,✔,2023-11-18 00:24:07,,,,
MGU,NYSE,Macquarie Global Infrastructure Total Return Fund Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,,100%,,,,,0%,"12,310,000",55608D101,,100%,67%,1326390,,,✔,2023-02-27 04:10:26,,,,
MGX,Nasdaq,"Metagenomi, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1785279,,,,,,,,
MGY,NYSE,Magnolia Oil & Gas Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1698990/000169899022000012/mgy-20220503xdef14a.htm,67%,jjohnson@mgyoil.com,713-842-9055,,https://www.magnoliaoilgas.com/contact,67%,"188,850,000",559663109,,100%,78%,1698990,,,✔,2023-11-18 00:22:16,,,,
MGYR,Nasdaq,"Magyar Bancorp, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"7,100,000",55977T208,,100%,44%,1337068,,,✔,2023-02-27 04:10:26,,,,
MHD,NYSE,"BLACKROCK MUNIHOLDINGS FUND, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,invrel@blackrock.com,(212) 810-5300,"55 East 52nd Street New York, NY 10055-0003",,100%,"53,360,000",09253N104,,100%,100%,1034665,,,,2023-11-24 13:02:55,,,,
MHF,NYSE,WESTERN ASSET MUNICIPAL HIGH INCOME FUND INC.,,,,,0%,,,,,0%,"21,650,000",95766N103,,100%,33%,830487,,,✔,2023-02-27 04:13:47,,,,
MHGU,OTC,MERITAGE HOSPITALITY GROUP INC,,,,,0%,,,,,0%,,,,0%,0%,808219,,,,,,,,
MHGUP,OTC,MERITAGE HOSPITALITY GROUP INC,,,,,0%,,,,,0%,,,,0%,0%,808219,,,,,,,,
MHH,NYSE,"Mastech Digital, Inc.",,,,,0%,,,,,0%,"11,620,000",57633B100,,100%,33%,1437226,,,✔,2023-02-27 04:10:26,,,,
MHI,NYSE,"PIONEER MUNICIPAL HIGH INCOME FUND, INC.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1166258/000116625822000002/hit072922def14a.txt,100%,,,,,0%,"22,770,000",723763108,,100%,67%,1223026,,,✔,2023-02-27 04:10:26,,,,
MHK,NYSE,MOHAWK INDUSTRIES INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.google.com/search?q=%22Mohawk Industries%22+%22transfer+agent%22,100%,shaila_bettadapur@mohawkind.com,(706) 624-2103,,https://ir.mohawkind.com/,67%,"63,530,000",608190104,,100%,89%,851968,,,,2023-02-27 04:10:26,,,,
MHLA,NYSE,"Maiden Holdings, Ltd.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,Maiden@fgsglobal.com,,,https://www.maiden.bm/faqs,33%,"4,400,000",560292302,,100%,56%,1412100,,,✔,2023-11-18 00:21:46,,,,
MHLD,Nasdaq,"Maiden Holdings, Ltd.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,Maiden@fgsglobal.com,,,https://www.maiden.bm/faqs,33%,"87,160,000",G5753U112,,100%,67%,1412100,,,✔,2023-11-18 00:21:42,,,,
MHN,NYSE,"BLACKROCK MUNIHOLDINGS NEW YORK QUALITY FUND, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,invrel@blackrock.com,(212) 810-5300,"55 East 52nd Street New York, NY 10055-0003",,100%,"31,130,000",09255C106,,100%,100%,1038186,,,,2023-11-24 13:03:02,,,,
MHNC,NYSE,"Maiden Holdings, Ltd.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,Maiden@fgsglobal.com,,,https://www.maiden.bm/faqs,33%,"6,100,000",56029Q408,,100%,56%,1412100,,,✔,2023-11-18 00:21:37,,,,
MHO,NYSE,"M/I HOMES, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22M/I Homes%22+%22transfer+agent%22,100%,investorrelations@mihomes.com,,,https://investors.mihomes.com/investor-relations/corporate-profile/default.aspx,33%,"27,760,000",55305B101,,100%,78%,799292,,,,2023-02-27 04:10:26,,,,
MHPC,OTC,MANUFACTURED HOUSING PROPERTIES INC.,,,,,0%,,,,,0%,,,,0%,0%,1277998,,,,,,,,
MHTX,OTC,MANHATTAN SCIENTIFICS INC,,,,,0%,,,,,0%,,,,0%,0%,1099132,,,,,,,,
MHUA,Nasdaq,"Meihua International Medical Technologies Co., Ltd.",,,,,0%,ir@meihuamedical.com,86-0514-89800199,,http://ir.meihuamed.com,67%,"23,940,000",G5966G108,,100%,56%,1835615,,,✔,2023-11-18 00:16:59,,,,
MHUBF,OTC,MineHub Technologies Inc.,,,,,0%,,,,,0%,,,,0%,0%,1869137,,,,,,,,
MI,NYSE,NFT Ltd,,,,,0%,,,,,0%,,,,0%,0%,1958713,,,,,,,,
MIBE,OTC,MIAMI BREEZE CAR CARE INC,,,,,,,,,,,,,,,,1872066,,,,,,,,
MICS,Nasdaq,"Algorhythm Holdings, Inc.",,,,,0%,,,,,0%,"3,100,000",829322403,,100%,33%,923601,,,✔,2023-02-27 04:13:44,,,,
MICT,Nasdaq,MICT Inc,,,,,0%,,,,,0%,"129,570,000",55328R109,,100%,33%,854800,,,✔,2023-02-27 04:13:47,,,,
MIDD,Nasdaq,MIDDLEBY Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.google.com/search?q=%22Middleby%22+%22transfer+agent%22,67%,dbretz@middleby.com,(847) 429-7756,,https://middlebycorporation.gcs-web.com/shareholder-services/contact-ir,67%,"53,880,000",596278101,,100%,78%,769520,,,,2023-02-27 04:13:53,,,,
MIESF,OTC,"Mitsui E&S Holdings Co., Ltd./ADR",,,,,0%,,,,,0%,,,,0%,0%,1567924,,,,,,,,
MIESY,OTC,"Mitsui E&S Holdings Co., Ltd./ADR",,,,,0%,,,,,0%,,,,0%,0%,1567924,,,,,,,,
MIGI,Nasdaq,Mawson Infrastructure Group Inc.,,,,,0%,,,,,0%,"81,250,000",57778N208,,100%,33%,1218683,,,✔,2023-09-24 20:42:53,,,,
MIKP,OTC,"Arowana Media Holdings, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1550222,,,,,,,,
MILC,OTC,Millennium Sustainable Ventures Corp.,,,,,0%,,,,,0%,,,,0%,0%,1358656,,,,,,,,
MIMI,Nasdaq,Mint Inc Ltd,,,,,0%,,,,,0%,,,,0%,0%,1998560,,,,,,,,
MIMO,NYSE,Airspan Networks Holdings Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,,67%,ir@airspan.com,,"777 Yamato Road, Suite 310, Boca Raton, FL 33431",https://ir.airspan.com/company-information/contacts,67%,"72,340,000",00951K104,,100%,78%,1823882,,,,2023-11-18 00:13:55,,,,
MIMO-WT,NYSE,Airspan Networks Holdings Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,,67%,ir@airspan.com,,"777 Yamato Road, Suite 310, Boca Raton, FL 33431",https://ir.airspan.com/company-information/contacts,67%,,,,0%,44%,1823882,,,,2023-11-18 00:13:59,,,,
MIMO-WTA,NYSE,Airspan Networks Holdings Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,,67%,ir@airspan.com,,"777 Yamato Road, Suite 310, Boca Raton, FL 33431",https://ir.airspan.com/company-information/contacts,67%,,,,0%,44%,1823882,,,,2023-09-24 20:42:55,,,,
MIMO-WTB,NYSE,Airspan Networks Holdings Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,,67%,ir@airspan.com,,"777 Yamato Road, Suite 310, Boca Raton, FL 33431",https://ir.airspan.com/company-information/contacts,67%,,,,0%,44%,1823882,,,,2023-09-24 20:42:28,,,,
MIMOQ,OTC,Airspan Networks Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1823882,,,,,,,,
MIN,NYSE,MFS INTERMEDIATE INCOME TRUST,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"115,650,000",55273C107,,100%,67%,826735,,,✔,2023-02-27 04:13:47,,,,
MIND,Nasdaq,"MIND TECHNOLOGY, INC",,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,mind@dennardlascar.com,(713) 529-6600,,https://ir.mind-technology.com/contact-us,67%,"13,790,000",602566101,,100%,67%,926423,,,✔,2023-11-17 23:56:59,,,,
MINDP,Nasdaq,"MIND TECHNOLOGY, INC",,,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,mind@dennardlascar.com,(713) 529-6600,,https://ir.mind-technology.com/contact-us,67%,"1,680,000",602566200,,100%,67%,926423,,,✔,2023-11-17 23:57:17,,,,
MINM,OTC,"MINIM, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1467761/000114036123011648/ny20007387x2_def14a.htm,67%,,,,,0%,"46,500,000",60365W102,,100%,56%,1467761,,,✔,2023-02-27 04:10:26,,,,
MINR,OTC,Minerva Gold Inc.,,,,,0%,,,,,0%,,,,0%,0%,1854816,,,,,,,,
MIO,NYSE,"Pioneer Municipal High Income Opportunities Fund, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1166258/000116625822000002/hit072922def14a.txt,100%,,,,,0%,"16,890,000",723760104,,100%,67%,1864290,,,✔,2023-02-27 04:10:26,,,,
MIR,NYSE,"Mirion Technologies, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1809987/000162828022009706/mirproxystatement.htm,67%,ir@mirion.com,770.432.2744,,https://ir.mirion.com/,67%,"200,070,000",60471A101,,100%,78%,1809987,,,,2023-11-17 23:41:55,,,,
MIR-WT,NYSE,"Mirion Technologies, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1809987/000162828022009706/mirproxystatement.htm,67%,ir@mirion.com,770.432.2744,,https://ir.mirion.com/,67%,,,,0%,44%,1809987,,,,2023-09-24 20:40:49,,,,
MIRA,Nasdaq,"MIRA PHARMACEUTICALS, INC.",,,,,0%,,,,,0%,,,,0%,0%,1904286,,,,,,,,
MIRM,Nasdaq,"Mirum Pharmaceuticals, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1759425/000114036122015567/ny20003930x1_def14a.htm,67%,ir@mirumpharma.com,650-667-4085,,https://ir.mirumpharma.com/overview/default.aspx,67%,"36,220,000",604749101,,100%,78%,1759425,,,,2023-09-24 20:41:56,,,,
MIRO,Nasdaq,Miromatrix Medical Inc,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@miromatrix.com,,,https://miromatrix.gcs-web.com/shareholder-services/investor-faqs,33%,"20,900,000",60471P108,,100%,56%,1527096,,,✔,2023-11-17 23:43:14,,,,
MISN,,Mission Space Acquisition Corp.,,,,,0%,,,,,0%,,,,0%,0%,2017302,,,,,,,,
