Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
JWAC,Nasdaq,Jupiter Wellness Acquisition Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://www.sec.gov/Archives/edgar/data/1883799/000126493121000195/jupacqs1.htm,33%,info@JupiterWellness.com,(561) 244-0710,"1061 E. INDIANTOWN ROAD, SUITE 110, JUPITER, FL, 33477",https://www.sec.gov/Archives/edgar/data/1883799/000126493121000195/jupacqs1.htm,100%,"14,710,000",4.82E+112,,100%,78%,1883799,,,,2024-01-09 13:59:31,,,,
JWACR,Nasdaq,Jupiter Wellness Acquisition Corp. Right,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://www.sec.gov/Archives/edgar/data/1883799/000126493121000195/jupacqs1.htm,33%,info@JupiterWellness.com,(561) 244-0710,"1061 E. INDIANTOWN ROAD, SUITE 110, JUPITER, FL, 33477",https://www.sec.gov/Archives/edgar/data/1883799/000126493121000195/jupacqs1.htm,100%,,4.82E+120,,50%,61%,1883799,,,,2024-01-09 13:59:44,,,,
JWEL,Nasdaq,Jowell Global Ltd.,VStock Transfer LLC,,,https://www.sec.gov/Archives/edgar/data/1805594/000121390021007482/ea134818-f1a2_jowellglobal.htm,33%,ir@1juhao.com,86-21-55210174,"FLOOR.2, NO.285 JIANGPU ROAD, YANGPU DISTRICT, SHANGHAI, China, 200136",http://ir.1juhao.com/IrContacts.html,100%,"31,490,000",G5194C101,,100%,78%,1805594,,,,2023-12-24 05:36:47,,,,
JWN,NYSE,NORDSTROM INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Nordstrom%22+%22transfer+agent%22,100%,InvRelations@Nordstrom.com,2066282111,"1617 SIXTH AVENUE, SEATTLE, WA, 98101-4407",https://press.nordstrom.com/contact-ir/,100%,"159,130,000",655664100,,100%,100%,72333,,,✔,2024-01-09 14:01:12,,,,
JWSM,NYSE,Jaws Mustang Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1831359/000110465923003091/tm2228984-3_def14a.htm,67%,,,,,0%,"103,500,000",G50737108,,100%,56%,1831359,,,✔,2023-02-27 04:13:49,,,,
JWSM-UN,NYSE,Jaws Mustang Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1831359/000110465923003091/tm2228984-3_def14a.htm,67%,,,,,0%,,,,0%,22%,1831359,,,✔,2023-02-27 04:10:26,,,,
JWSM-WT,NYSE,Jaws Mustang Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1831359/000110465923003091/tm2228984-3_def14a.htm,67%,,,,,0%,,,,0%,22%,1831359,,,✔,2023-02-27 04:10:26,,,,
JWSMF,OTC,Jaws Mustang Acquisition Corp,,,,,,,,,,,,,,,,1831359,,,,,,,,
JWSUF,OTC,Jaws Mustang Acquisition Corp,,,,,,,,,,,,,,,,1831359,,,,,,,,
JWSWF,OTC,Jaws Mustang Acquisition Corp,,,,,,,,,,,,,,,,1831359,,,,,,,,
JXJT,Nasdaq,JX Luxventure Ltd,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,contact@jxluxventure.com,(86) 595 8889 6198,"BIN HAI DA DAO NO. 270, LANG QIN WAN GUO, JI DU JIA CUN ZONG HE LOU, XIU YING DIST, HAIKOU CITY, HAINAN PROVINCE, China, 570100",https://en.jxluxventure.com/index.php?c=category&id=18,100%,,,,0%,67%,1546383,,,,2024-01-09 14:02:54,,,,
JXN,NYSE,Jackson Financial Inc.,EQUINITI TRUST COMPANY,No,7806/7835,https://www.google.com/search?q=%22Jackson Financial%22+%22transfer+agent%22,100%,investorrelations@jackson.com,517-381-5500,"1 CORPORATE WAY, LANSING, MI, 48951",https://investors.jackson.com/home/default.aspx,100%,"84,870,000",46817M107,,100%,100%,1822993,,,,2023-12-24 05:30:36,,,,
JXN-PA,NYSE,Jackson Financial Inc.,,,,,0%,,,,,0%,,,,0%,0%,1822993,,,,,,,,
JYD,Nasdaq,Jayud Global Logistics Ltd,,,,,0%,,,,,0%,,,,0%,0%,1938186,,,,,,,,
JYNT,Nasdaq,JOINT Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1612630/000117184322002716/def14a_041922.htm,67%,thejoint@lhai.com,(415) 433-3777,"16767 N PERIMETER DRIVE, SUITE 110, SCOTTSDALE, AZ, 85260",https://ir.thejoint.com/,100%,"14,500,000",47973J102,,100%,89%,1612630,,,,2023-12-24 05:27:02,,,,
JZ,Nasdaq,Jianzhi Education Technology Group Co Ltd,Bank of New York Mellon (ADS),,,https://www.sec.gov/Archives/edgar/data/1852440/000121390021036658/ff12021_jianzhieducation.htm,33%,IR@changqingconsulting.com,1-470-940-3308,"YINGDU BUILDING, 27/F ZHICHUN ROAD, TOWER A, BEIJING, China, 100086",https://jianzhieducation.gcs-web.com/contacts/investor-faqs,100%,"121,110,000",47737L104,,100%,78%,1852440,,,,2023-12-24 05:26:12,,,,
JZXN,Nasdaq,"Jiuzi Holdings, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://www.sec.gov/Archives/edgar/data/1816172/000121390021037113/ea144244-f1_jiuziholdings.htm,33%,sherry.f@jzxn.com,0086-400-6167-222,"4th Floor, Building 1, Jinsha Lakeside Commercial Center, Jianggan District, Hangzhou",http://en.zjjzxny.cn,100%,"21,430,000",G51400102,,100%,78%,1816172,,,,2024-01-09 14:05:33,,,,
JHKC,,JuHe KC Holdings Ltd,,,,,,,,,,,,,,,,2045489,,,,,,,,
JXG,Nasdaq,JX Luxventure Ltd,,,,,,,,,,,,,,,,1546383,,,,,,,,
JBTM,NYSE,John Bean Technologies CORP,,,,,,,,,,,,,,,,1433660,,,,,,,,
JXG,Nasdaq,JX Luxventure Group Inc.,,,,,,,,,,,,,,,,1546383,,,,,,,,
JBTM,NYSE,JBT Marel Corp,,,,,,,,,,,,,,,,1433660,,,,,,,,
JBT,NYSE,JBT Marel Corp,,,,,,,,,,,,,,,,1433660,,,,,,,,
JFR-RW,NYSE,NUVEEN FLOATING RATE INCOME FUND,,,,,,,,,,,,,,,,1276533,,,,,,,,
JFR-RI,NYSE,NUVEEN FLOATING RATE INCOME FUND,,,,,,,,,,,,,,,,1276533,,,,,,,,
JACS-RI,NYSE,Jackson Acquisition Co II,,,,,,,,,,,,,,,,2039058,,,,,,,,
JUPGF,OTC,ATLAS CRITICAL MINERALS Corp,,,,,,,,,,,,,,,,1684688,,,,,,,,
JRWP,,Jingrui Wang Pu Holdings Group Ltd.,,,,,,,,,,,,,,,,1998284,,,,,,,,
JOYY,Nasdaq,JOYY Inc.,,,,,,,,,,,,,,,,1530238,,,,,,,,
JQC-RW,NYSE,Nuveen Credit Strategies Income Fund,,,,,,,,,,,,,,,,1227476,,,,,,,,
JLHL,,Julong Holding Ltd,,,,,,,,,,,,,,,,2007846,,,,,,,,
JQC-RI,NYSE,Nuveen Credit Strategies Income Fund,,,,,,,,,,,,,,,,1227476,,,,,,,,
JMTM,OTC,Sentinel Holdings Ltd.,,,,,,,,,,,,,,,,889353,,,,,,,,
JLCN,,JiaLian Technologies Holdings Inc.,,,,,,,,,,,,,,,,2063901,,,,,,,,
JQCNR,OTC,Nuveen Credit Strategies Income Fund,,,,,,,,,,,,,,,,1227476,,,,,,,,
JNVR,Nasdaq,DeFi Development Corp.,,,,,,,,,,,,,,,,1805526,,,,,,,,
JBIO,Nasdaq,"Jade Biosciences, Inc.",,,,,,,,,,,,,,,,1798749,,,,,,,,
JNCCF,OTC,Metalite Resources Inc.,,,,,,,,,,,,,,,,1887706,,,,,,,,
