Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
IMV,Nasdaq,IMV Inc,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"82,450,000",44974L103,,100%,44%,1734768,,,✔,2023-02-27 04:10:26,,,,
IMVIF,OTC,IMV Inc.,,,,,0%,,,,,0%,,,,0%,0%,1734768,,,,,,,,
IMVIQ,OTC,IMV Inc.,,,,,0%,,,,,0%,,,,0%,0%,1734768,,,,,,,,
IMVT,Nasdaq,"Immunovant, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1764013/000176401322000066/imvt-20220331defproxy.htm,67%,,,,,0%,"116,580,000",45258J102,,100%,56%,1764013,,,✔,2023-02-27 04:10:26,,,,
IMXI,Nasdaq,"International Money Express, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1683695/000114036122019127/ny20003766x1_def14a.htm,67%,mgallentine@intermexusa.com,1 305-671-8005,,https://investors.intermexonline.com/investor-resources/investor-contact,67%,"37,880,000",46005L101,,100%,78%,1683695,,,✔,2023-11-22 16:18:31,,,,
INAB,Nasdaq,"IN8BIO, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1740279/000119312522115066/d330300ddef14a.htm,67%,ir@in8bio.com,,,https://investors.in8bio.com/ir-resources/investor-faqs,33%,"24,500,000",4.57E+113,,100%,67%,1740279,,,✔,2023-11-22 16:16:12,,,,
INAQ,Nasdaq,Insight Acquisition Corp. /DE,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1862463/000119312523041144/d360583ddef14a.htm,67%,,,,,0%,"24,000,000",45784L100,,100%,56%,1862463,,,✔,2023-02-27 04:10:26,,,,
INAQ-UN,NYSE,Insight Acquisition Corp. /DE,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1862463/000119312523041144/d360583ddef14a.htm,67%,,,,,0%,,,,0%,22%,1862463,,,✔,2023-02-27 04:13:47,,,,
INAQU,Nasdaq,Insight Acquisition Corp. /DE,,,,,0%,,,,,0%,,,,0%,0%,1862463,,,,,,,,
INAQW,Nasdaq,Insight Acquisition Corp. /DE,,,,,0%,,,,,0%,,,,0%,0%,1862463,,,,,,,,
INBK,Nasdaq,First Internet Bancorp,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1562463/000110465922038838/tm223645d1_def14a.htm,100%,investors@firstib.com,,,https://www.firstinternetbancorp.com/other-information/information-request/default.aspx,33%,"9,410,000",320557101,,100%,78%,1562463,,,✔,2023-11-22 16:13:20,,,,
INBKZ,Nasdaq,First Internet Bancorp,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1562463/000110465922038838/tm223645d1_def14a.htm,100%,investors@firstib.com,,,https://www.firstinternetbancorp.com/other-information/information-request/default.aspx,33%,"1,480,000",320557309,,100%,78%,1562463,,,✔,2023-11-22 16:13:25,,,,
INBP,OTC,INTEGRATED BIOPHARMA INC,,,,,0%,,,,,0%,,,,0%,0%,1016504,,,,,,,,
INBS,Nasdaq,INTELLIGENT BIO SOLUTIONS INC.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1725430/000149315223000272/formdef14a.htm,67%,,,,,0%,,,,0%,22%,1725430,,,✔,2023-02-27 04:10:26,,,,
INBX,Nasdaq,"Inhibrx Biosciences, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1739614/000173961422000044/inbx2022proxy.htm,67%,,,,,0%,"39,060,000",45720L107,,100%,56%,2007919,,,✔,2023-02-27 04:10:26,,,,
INBX,Nasdaq,Inhibrx Inc,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1739614/000173961422000044/inbx2022proxy.htm,67%,,,,,0%,"39,060,000",45720L107,,100%,56%,1739614,,,✔,2023-02-27 4:10:26,,,,
INCR,Nasdaq,Intercure Ltd.,,,,,0%,,,,,0%,"45,130,000",M549GJ111,,100%,33%,1857030,,,✔,2023-02-27 04:10:26,,,,
INCY,Nasdaq,INCYTE CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Incyte%22+%22transfer+agent%22,100%,cchiou@incyte.com,(302) 274-4773,,https://investor.incyte.com/resources/investor-faqs,67%,"222,430,000",45337C102,,100%,89%,879169,,,,2023-02-27 04:10:26,,,,
INDB,Nasdaq,INDEPENDENT BANK CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"45,900,000",453836108,,100%,67%,776901,,,✔,2023-02-27 04:10:26,,,,
INDI,Nasdaq,"indie Semiconductor, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1841925/000162828022011724/indiesemiconductorproxy.htm,67%,ir@indiesemi.com,1 949-418-8637,,https://investors.indiesemi.com/overview/default.aspx,67%,"119,720,000",45569U101,,100%,78%,1841925,,,,2023-11-22 16:10:09,,,,
INDIW,Nasdaq,Indie Semiconductor Inc,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1841925/000162828022011724/indiesemiconductorproxy.htm,67%,ir@indiesemi.com,1 949-418-8637,,https://investors.indiesemi.com/overview/default.aspx,67%,"145,710,000",45569U119,,100%,78%,1841925,,,,2023-09-17 20:00:43,,,,
INDO,NYSE,Indonesia Energy Corp Ltd,VStock Transfer LLC,,,,33%,Frank.Ingriselli@indo-energy.com,,"4115 Blackhawk Plaza Circle, Suite 100, Danville, CA 94506",https://ir.indo-energy.com,67%,"9,300,000",G4760X102,,100%,67%,1757840,,,✔,2023-12-21 07:20:19,,,,
INDP,Nasdaq,"Indaptus Therapeutics, Inc.",VStock Transfer LLC,,,,33%,investors@indaptusrx.com,,"Three Columbus Circle, 15th Floor, New York, NY 10019",https://indaptusrx.com/investors/contact-us/,67%,"8,260,000",45339J105,,100%,67%,1857044,,,✔,2023-12-21 07:20:32,,,,
INDT,Nasdaq,INDUS Realty Trust Inc,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"10,190,000",45580R103,,100%,67%,1037390,,,✔,2023-02-27 04:13:49,,,,
INDV,Nasdaq,INDIVIOR PLC,,,,,0%,,,,,0%,,,,0%,0%,1625297,,,,,,,,
INFA,NYSE,Informatica Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1868778/000186877822000023/informaticadef14a2022proxy.htm,67%,investors@informatica.com,,"2100 Seaport Blvd, Redwood City,CA 94063.",https://investors.informatica.com/resources/investor-faqs/default.aspx,67%,"237,050,000",45674M101,,100%,78%,1868778,,,✔,2023-11-22 15:49:44,,,,
INFI,Nasdaq,Infinity Pharmaceuticals Inc,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,IRPR_Info@infi.com,(617) 453.1015,"1100 Massachusetts Ave, Cambridge, MA 02138",https://investors.infi.com/shareholder-services/document-request,100%,"89,280,000",45665G303,,100%,100%,1113148,,,✔,2023-11-22 15:47:36,,,,
INFIQ,OTC,"INFINITY PHARMACEUTICALS, INC.",,,,,0%,,,,,0%,,,,0%,0%,1113148,,,,,,,,
INFN,Nasdaq,Infinera Corp,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1138639/000119312522093611/d264872ddef14a.htm,67%,apassi@infinera.com,,,https://investors.infinera.com/overview/default.aspx,33%,"216,930,000",45667G103,,100%,67%,1138639,,,✔,2023-11-22 15:45:48,,,,
INFT,OTC,Infinity Bancorp,,,,,0%,,,,,0%,,,,0%,0%,1962911,,,,,,,,
INFU,NYSE,"InfuSystem Holdings, Inc","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1337013/000162828022008237/infu-20220405def14acombined.htm,67%,,,,,0%,"20,700,000",45685K102,,100%,56%,1337013,,,✔,2023-02-27 04:10:26,,,,
INFY,NYSE,Infosys Ltd,Deutsche Bank Trust Company Americas (ADS),Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,sandeep_mahindroo@infosys.com,91 80 3980 1018,,https://www.infosys.com/investors/shareholder-services/faqs.html#contacts,67%,"4,207,750,000",456788108,,100%,89%,1067491,,,✔,2023-11-23 18:51:44,,,,
ING,NYSE,ING GROEP NV,EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,Investor.Relations@ing.com,31 20 576 6295,"Bijlmerdreef 106, 1102 CT Amsterdam Zuidoost, The Netherlands",https://www.ing.com/Investor-relations/Investor-relations-contacts.htm,100%,"3,767,290,000",456837103,,100%,100%,1039765,,,✔,2023-11-21 21:23:53,,,,
INGM,NYSE,Ingram Micro Holding Corp,,,,,0%,,,,,0%,,,,0%,0%,1897762,,,,,,,,
INGN,Nasdaq,Inogen Inc,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1294133/000156459022014999/ingn-def14a_20220608.htm,67%,ir@inogen.net,,,https://investor.inogen.com/company-information/contacts,33%,"22,870,000",45780L104,,100%,67%,1294133,,,,2023-11-21 21:21:04,,,,
INGR,NYSE,Ingredion Inc,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Ingredion%22+%22transfer+agent%22,100%,investor.relations@ingredion.com,(708) 551-2592,,https://ir.ingredionincorporated.com/shareholder-services/request-information,67%,"65,520,000",457187102,,100%,89%,1046257,,,,2023-02-27 04:10:26,,,,
INGVF,OTC,ING GROEP NV,,,,,0%,,,,,0%,,,,0%,0%,1039765,,,,,,,,
INHD,Nasdaq,INNO HOLDINGS INC.,,,,,0%,,,,,0%,,,,0%,0%,1961847,,,,,,,,
INHI,,Unitrend Entertainment Group Ltd,,,,,0%,,,,,0%,,,,0%,0%,1997950,,,,,,,,
INIS,OTC,INTERNATIONAL ISOTOPES INC,,,,,0%,,,,,0%,,,,0%,0%,1038277,,,,,,,,
INKA,Nasdaq,Kludein I Acquisition Corp,,,,,0%,,,,,0%,"10,400,000",49878L109,,100%,33%,1826671,,,✔,2023-02-27 04:10:26,,,,
INKAU,Nasdaq,Kludein I Acquisition Corp,,,,,0%,,,,,0%,,49878L208,,50%,17%,1826671,,,✔,2023-02-27 04:10:26,,,,
INKAW,Nasdaq,Kludein I Acquisition Corp,,,,,0%,,,,,0%,,49878L117,,50%,17%,1826671,,,✔,2023-02-27 04:10:26,,,,
INKT,Nasdaq,"MiNK Therapeutics, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1840229/000119312522133970/d349928ddef14a.htm,67%,investor@minktherapeutics.com,212-994-8250,,https://investor.minktherapeutics.com/investor-resources,67%,"33,780,000",603693102,,100%,78%,1840229,,,,2023-11-21 21:19:13,,,,
INKW,OTC,"Greene Concepts, Inc",,,,,0%,,,,,0%,,,,0%,0%,1585380,,,,,,,,
INLB,OTC,Item 9 Labs Corp.,,,,,0%,,,,,0%,,,,0%,0%,1500123,,,,,,,,
INLF,Nasdaq,INLIF Ltd,,,,,0%,,,,,0%,,,,0%,0%,1991592,,,,,,,,
INLX,NYSE,"INTELLINETICS, INC.",Standard Registrar and Transfer Company,,,,33%,INLX@fnkir.com,,,https://ir.intellinetics.com/company-information/contacts,33%,"4,070,000",45825X204,,100%,56%,1081745,,,✔,2023-11-21 21:18:44,,,,
INM,Nasdaq,InMed Pharmaceuticals Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1728328/000121390022067113/def14a0422_inmedpharm.htm,67%,,,,,0%,"720,000",457637601,,100%,56%,1728328,,,✔,2023-02-27 04:10:26,,,,
INMB,Nasdaq,"Inmune Bio, Inc.",VStock Transfer LLC,,7924,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,dmoss@inmunebio.com,858 964 3720,,https://www.inmunebio.com/index.php/en/21-investors/31-investors,67%,"17,950,000",45782T105,,100%,78%,1711754,,,✔,2023-11-21 21:16:26,,,,
INMD,Nasdaq,InMode Ltd.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ir@inmodemd.com,(917) 607-8654,,https://inmodemd.com/investors/investor-faq/,67%,"83,240,000",M5425M103,,100%,78%,1742692,,,,2023-11-21 21:07:20,,,,
INN,NYSE,"Summit Hotel Properties, Inc.",Broadridge Corporate Issuer Solutions,,,,33%,awudel@shpreit.com,(512) 538-2325,,https://investor.shpreit.com/resources/information-request/default.aspx,67%,"106,900,000",866082100,,100%,67%,1497645,,,,2023-11-21 21:13:43,,,,
INN-PE,NYSE,"Summit Hotel Properties, Inc.",Broadridge Corporate Issuer Solutions,,,,33%,awudel@shpreit.com,(512) 538-2325,,https://investor.shpreit.com/resources/information-request/default.aspx,67%,,,,0%,33%,1497645,,,,2023-09-17 19:55:12,,,,
INN-PF,NYSE,"Summit Hotel Properties, Inc.",Broadridge Corporate Issuer Solutions,,,,33%,awudel@shpreit.com,(512) 538-2325,,https://investor.shpreit.com/resources/information-request/default.aspx,67%,,,,0%,33%,1497645,,,,2023-11-21 21:13:48,,,,
INND,OTC,"INNERSCOPE HEARING TECHNOLOGIES, INC.",,,,,0%,,,,,0%,,,,0%,0%,1609139,,,,,,,,
INNDD,OTC,"INNERSCOPE HEARING TECHNOLOGIES, INC.",,,,,0%,,,,,0%,,,,0%,0%,1609139,,,,,,,,
INNI,OTC,"Innovaro, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1098482,,,,,,,,
INNV,Nasdaq,InnovAge Holding Corp.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,rkubota@innovage.com,,"8950 E. Lowry Boulevard, Denver, CO 80230",https://investor.innovage.com/ir-resources/faqs,67%,"135,570,000",45784A104,,100%,67%,1834376,,,✔,2023-11-21 21:09:55,,,,
INO,Nasdaq,"INOVIO PHARMACEUTICALS, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investor.relations@inovio.com,,,https://inovio.com/contact-us/,33%,"249,400,000",45773H201,,100%,67%,1055726,,,,2023-11-21 21:06:55,,,,
INOD,Nasdaq,INNODATA INC,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,mnovero@innodata.com,201-371-8015,,https://innodata.com/investor-relations/,67%,"27,300,000",457642205,,100%,78%,903651,,,✔,2023-11-21 21:05:56,,,,
INOV,NYSE,"Inovalon Holdings, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1619954,,,,,,,,
INPAP,OTC,INTERNATIONAL PAPER CO /NEW/,,,,,0%,,,,,0%,,,,0%,0%,51434,,,,,,,,
INPX,Nasdaq,Inpixon,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,inpx@crescendo-ir.com,212-671-1021,"Chrysler Building, 405 Lexington Ave, 9th Floor, Suite 9034 9th Floor, Suite 9034 New York, NY 10174",https://ir.inpixon.com/company-information/contacts,100%,"161,980,000",45790J800,,100%,78%,1529113,,,✔,2023-11-24 13:01:18,,,,
INQD,OTC,Indoor Harvest Corp,,,,,0%,,,,,0%,,,,0%,0%,1572565,,,,,,,,
INQR,OTC,"InnovaQor, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1102942,,,,,,,,
INR,NYSE,"INFINITY NATURAL RESOURCES, INC.",,,,,0%,,,,,0%,,,,0%,0%,2029118,,,,,,,,
INRD,OTC,"Inrad Optics, Inc.",,,,,0%,,,,,0%,,,,0%,0%,719494,,,,,,,,
INRE,OTC,"Inland Real Estate Income Trust, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1528985,,,,,,,,
INSD,OTC,IDP Holdings (USA) Corp.,,,,,0%,,,,,0%,,,,0%,0%,1697587,,,,,,,,
INSE,Nasdaq,"Inspired Entertainment, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1615063/000149315222009651/formdef14a.htm,67%,IR@inseinc.com,1 646 277-1285,,https://investors.inseinc.com/resources/investor-faqs/,67%,"26,200,000",45782N108,,100%,78%,1615063,,,✔,2023-11-21 20:59:14,,,,
INSG,Nasdaq,INSEEGO CORP.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1022652/000168316822004539/inseego_def14a.htm,67%,,,,,0%,"107,670,000",45782B104,,100%,56%,1022652,,,✔,2023-02-27 04:10:26,,,,
INSI,NYSE,Insight Select Income Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/30125/000119312522164828/d358192ddef14a.htm,100%,,,,,0%,"10,710,000",45781W109,,100%,67%,30125,,,,2023-02-27 04:10:26,,,,
INSM,Nasdaq,INSMED Inc,Broadridge Corporate Issuer Solutions,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,investor.relations@insmed.com,,,https://insmed.com/contact-us/,33%,"119,980,000",457669307,,100%,56%,1104506,,,,2023-11-21 20:57:33,,,,
INSP,NYSE,"Inspire Medical Systems, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1609550/000114036122009786/ny20001345x1_def14a.htm,67%,ezgiyagci@inspiresleep.com,,,https://investors.inspiresleep.com/investors/investor-resources/contact-investor-relations/default.aspx,33%,"28,640,000",457730109,,100%,67%,1609550,,,,2023-09-17 19:52:48,,,,
INST,NYSE,"INSTRUCTURE HOLDINGS, INC.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1841804/000119312522118704/d259239ddef14a.htm,100%,investors@instructure.com,,,https://ir.instructure.com/resources/investor-contacts/default.aspx,33%,"141,910,000",457790103,,100%,78%,1841804,,,,2023-09-17 19:47:53,,,,
INSW,NYSE,"International Seaways, Inc.",,,,,0%,,,,,0%,"49,700,000",Y41053102,,100%,33%,1679049,,,,2023-02-27 04:10:26,,,,
INT,NYSE,World Fuel Services Corporation,EQUINITI TRUST COMPANY,No,7806/7835,https://www.google.com/search?q=%22World Fuel Services%22+%22transfer+agent%22,100%,investor@wfscorp.com,(305) 428-8000,,,67%,"61,920,000",981475106,,100%,89%,789460,,,,2023-02-27 04:10:26,,,,
INTA,Nasdaq,"Intapp, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1565687/000114036122035770/edge20004964x1_def14a.htm,67%,,,,,0%,"62,960,000",45827U109,,100%,56%,1565687,,,✔,2023-02-27 04:10:26,,,,
INTC,Nasdaq,INTEL CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Intel%22+%22transfer+agent%22,100%,investor.relations@intel.com,(408) 765-1480,,https://www.intc.com/stock-info/faq,67%,"4,106,000,000",458140100,,100%,89%,50863,,,,2023-02-27 04:10:26,,,,
INTE,OTC,Integral Acquisition Corp 1,,,,,0%,,,,,0%,"11,500,000",45827K101,,100%,33%,1850262,,,,2023-02-27 04:10:26,,,,
INTEU,OTC,Integral Acquisition Corp 1,,,,,0%,,,,,0%,,45827K200,,50%,17%,1850262,,,,2023-02-27 04:10:26,,,,
INTEW,OTC,Integral Acquisition Corp 1,,,,,0%,,,,,0%,,45827K119,,50%,17%,1850262,,,,2023-02-27 04:13:44,,,,
INTG,Nasdaq,INTERGROUP CORP,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"2,240,000",458685104,,100%,56%,69422,,,✔,2023-02-27 04:13:49,,,,
INTI,OTC,"Inhibitor Therapeutics, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1042418,,,,,,,,
INTJ,Nasdaq,Intelligent Group Ltd,,,,,0%,,,,,0%,,,,0%,0%,1916416,,,,,,,,
INTR,Nasdaq,"Inter & Co, Inc.",,,,,0%,,,,,0%,"284,120,000",G4R20B107,,100%,33%,1864163,,,✔,2023-02-27 04:10:26,,,,
INTS,Nasdaq,"INTENSITY THERAPEUTICS, INC.",,,,,0%,,,,,0%,,,,0%,0%,1567264,,,,,,,,
INTT,NYSE,INTEST CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1036262/000119312522133894/d273413ddef14a.htm,67%,dpawlowski@keiadvisors.com,716-843-3908,,https://ir.intest.com/contact-ir,67%,"11,020,000",461147100,,100%,78%,1036262,,,✔,2023-11-21 20:54:12,,,,
INTU,Nasdaq,INTUIT INC.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.google.com/search?q=%22Intuit%22+%22transfer+agent%22,100%,investor_relations@intuit.com,,,https://investors.intuit.com/investor-resources/company-info/investor-contacts/default.aspx,33%,"281,870,000",461202103,,100%,78%,896878,,,,2023-02-27 04:10:26,,,,
INTV,OTC,"INTEGRATED VENTURES, INC.",,,,,0%,,,,,0%,,,,0%,0%,1520118,,,,,,,,
INTZ,Nasdaq,INTRUSION INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,intz@alpha-ir.com,312-445-2869,,https://ir.intrusion.com/resources/investor-contacts/default.aspx,67%,"19,710,000",4.61E+209,,100%,67%,736012,,,,2023-11-21 20:52:56,,,,
INUMF,OTC,Infinitum Copper Corp.,,,,,0%,,,,,0%,,,,0%,0%,1946335,,,,,,,,
INUV,NYSE,"Inuvo, Inc.","Colonial Stock Transfer Company, Inc.",,7918,,67%,investors@inuvo.com,501–205–8397,,https://inuvo.com/investor/,67%,"120,140,000",46122W204,,100%,78%,829323,,,,2023-12-22 03:05:10,,,,
INV,Nasdaq,"Innventure, Inc.",,,,,0%,,,,,0%,,,,0%,0%,2001557,,,,,,,,
INVA,Nasdaq,"Innoviva, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1080014/000110465922038101/tm223390-1_def14a.htm,67%,innoviva@argotpartners.com,(212) 600-1902,,https://investor.inva.com/contact-us,67%,"69,710,000",45781M101,,100%,78%,1080014,,,✔,2023-11-21 20:52:26,,,,
INVE,Nasdaq,"Identiv, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1036044/000156459022014342/inve-def14a_20220526.htm,67%,IR@identiv.com,,,https://www.identiv.com/investors/faq,33%,"22,460,000",45170X205,,100%,67%,1036044,,,,2023-11-21 20:16:36,,,,
INVH,NYSE,Invitation Homes Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,ir@invitationhomes.com,1 (844) 456-INVH,,https://www.invh.com/home/default.aspx,67%,"610,360,000",46187W107,,100%,67%,1687229,,,✔,2023-11-21 20:27:44,,,,
INVLW,OTC,"Innventure, Inc.",,,,,0%,,,,,0%,,,,0%,0%,2001557,,,,,,,,
INVO,Nasdaq,"INVO Bioscience, Inc.",Transfer Online,,7837,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,invo@lythampartners.com,602.889.9700,,https://www.invobioscience.com/investors/,67%,"12,170,000",44984F302,,100%,78%,1417926,,,✔,2023-12-07 21:28:14,,,,
INVU,OTC,"Investview, Inc.",,,,,0%,,,,,0%,,,,0%,0%,862651,,,,,,,,
INVUP,OTC,"Investview, Inc.",,,,,0%,,,,,0%,,,,0%,0%,862651,,,,,,,,
INVX,NYSE,"Innovex International, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1042893,,,,,,,,
INVZ,Nasdaq,Innoviz Technologies Ltd.," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,maya.lustig@innoviz-tech.com,972 (54) 6778100,,https://ir.innoviz.tech/company-information/contacts,67%,"135,490,000",M5R635108,,100%,67%,1835654,,,✔,2023-11-21 20:08:44,,,,
INVZW,Nasdaq,Innoviz Technologies Ltd.," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,maya.lustig@innoviz-tech.com,972 (54) 6778100,,https://ir.innoviz.tech/company-information/contacts,67%,,M5R635116,,50%,50%,1835654,,,✔,2023-11-21 20:08:32,,,,
INZY,Nasdaq,"Inozyme Pharma, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1693011/000119312522123568/d286815ddef14a.htm,67%,stefan.riley@inozyme.com,(857) 330-8871,,https://investors.inozyme.com/news-releases/news-release-details/inozyme-pharma-provide-enpp1-deficiency-program-update-july-26,67%,"40,150,000",45790W108,,100%,78%,1693011,,,✔,2023-11-21 20:07:19,,,,
IOAC,Nasdaq,Innovative International Acquisition Corp," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,zoomcarIR@icrinc.com,,,https://innovativeacquisitioncorp.com/?page_id=17234,33%,"24,060,000",G4809M109,,100%,56%,1854275,,,,2023-11-21 20:06:15,,,,
IOACU,Nasdaq,Innovative International Acquisition Corp," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,zoomcarIR@icrinc.com,,,https://innovativeacquisitioncorp.com/?page_id=17234,33%,,G4809M117,,50%,39%,1854275,,,,2023-09-17 19:39:19,,,,
IOACW,Nasdaq,Innovative International Acquisition Corp," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,zoomcarIR@icrinc.com,,,https://innovativeacquisitioncorp.com/?page_id=17234,33%,,G4809M125,,50%,39%,1854275,,,,2023-09-17 19:39:19,,,,
